week;rank;rise;rise_nb;name;artist;last_week;peak;week_chart
"
                March 30, 2019
                ";53;Rising;+7;Here Tonight;Brett Young;60;53;11
"
                March 30, 2019
                ";54;Rising;+10;Who Do You Love;The Chainsmokers Featuring 5 Seconds Of Summer;64;54;6
"
                March 30, 2019
                ";55;New;-;Numb Numb Juice;ScHoolboy Q;-;55;1
"
                March 30, 2019
                ";56;Rising;+6;Worth It;YK Osiris;62;56;5
"
                March 30, 2019
                ";57;Rising;+15;Pure Cocaine;Lil Baby;72;46;13
"
                March 30, 2019
                ";58;Rising;+8;Close Friends;Lil Baby;66;28;21
"
                March 30, 2019
                ";59;Rising;+11;Bad Liar;Imagine Dragons;70;59;4
"
                March 30, 2019
                ";60;Failing;-22;Hear Me Calling;Juice WRLD;38;38;3
"
                March 30, 2019
                ";61;Rising;+8;Eyes On You;Chase Rice;69;61;5
"
                March 30, 2019
                ";62;New;-;Sally Walker;Iggy Azalea;-;62;1
"
                March 30, 2019
                ";63;Failing;-5;Take It From Me;Jordan Davis;58;46;12
"
                March 30, 2019
                ";64;Failing;-9;This Is It;Scotty McCreery;55;42;15
"
                March 30, 2019
                ";65;Rising;+6;Shot Clock;Ella Mai;71;65;8
"
                March 30, 2019
                ";66;Rising;+31;I Can't Get Enough;benny blanco, Tainy, Selena Gomez & J Balvin;97;66;3
"
                March 30, 2019
                ";67;Failing;-26;Empty;Juice WRLD;41;41;2
"
                March 30, 2019
                ";68;Rising;+17;Undrunk;FLETCHER;85;68;2
"
                March 30, 2019
                ";69;Rising;+4;Good As You;Kane Brown;73;69;4
"
                March 30, 2019
                ";70;Rising;+8;Saturday Nights;Khalid & Kane Brown;78;57;7
"
                March 30, 2019
                ";71;Failing;-14;I;Lil Skies;57;39;3
"
                March 30, 2019
                ";72;Rising;+2;There Was This Girl;Riley Green;74;71;4
"
                March 30, 2019
                ";73;Failing;-6;Undecided;Chris Brown;67;35;11
"
                March 30, 2019
                ";74;Failing;-6;Girl Like You;Jason Aldean;68;46;17
"
                March 30, 2019
                ";75;Rising;+5;Whiskey Glasses;Morgan Wallen;80;75;3
"
                March 30, 2019
                ";76;Rising;+3;Make It Sweet;Old Dominion;79;76;12
"
                March 30, 2019
                ";77;Rising;+6;Miss Me More;Kelsea Ballerini;83;77;7
"
                March 30, 2019
                ";78;Rising;+6;One That Got Away;Michael Ray;84;78;4
"
                March 30, 2019
                ";79;Failing;-4;Here With Me;Marshmello Featuring CHVRCHES;75;75;2
"
                March 30, 2019
                ";80;Rising;+2;Look What God Gave Her;Thomas Rhett;82;52;3
"
                March 30, 2019
                ";81;Failing;-5;Down To The Honkytonk;Jake Owen;76;69;12
"
                March 30, 2019
                ";82;Failing;-21;GIRL;Maren Morris;61;61;3
"
                March 30, 2019
                ";83;Failing;-2;Ella Quiere Beber;Anuel AA & Romeo Santos;81;61;20
"
                March 30, 2019
                ";84;Rising;+12;I've Been Waiting;Lil Peep & iLoveMakonnen Featuring Fall Out Boy;96;84;2
"
                March 30, 2019
                ";85;Rising;+1;Night Shift;Jon Pardi;86;85;5
"
                March 30, 2019
                ";86;Failing;-39;Fast;Juice WRLD;47;47;2
"
                March 30, 2019
                ";87;Failing;-28;Wish You Were Gay;Billie Eilish;59;59;3
"
                March 30, 2019
                ";88;Steady;-;Rumor;Lee Brice;88;88;2
"
                March 30, 2019
                ";89;Re-Enter;-;Walk Me Home;P!nk;-;54;3
"
                March 30, 2019
                ";90;Rising;+9;Faucet Failure;Ski Mask The Slump God;99;87;4
"
                March 30, 2019
                ";91;Rising;+1;Calma;Pedro Capo X Farruko;92;91;2
"
                March 30, 2019
                ";92;Failing;-5;Calling My Spirit;Kodak Black;87;46;16
"
                March 30, 2019
                ";93;Rising;+5;Talk You Out Of It;Florida Georgia Line;98;80;5
"
                March 30, 2019
                ";94;Failing;-5;Secreto;Anuel AA & Karol G;89;68;7
"
                March 30, 2019
                ";95;Re-Enter;-;On My Way To You;Cody Johnson;-;91;6
"
                March 30, 2019
                ";96;New;-;Slow Dancing In The Dark;Joji;-;96;1
"
                March 30, 2019
                ";97;Re-Enter;-;Let Me Down Slowly;Alec Benjamin + Alessia Cara;-;79;6
"
                March 30, 2019
                ";98;Failing;-5;Lovely;Billie Eilish & Khalid;93;64;20
"
                March 30, 2019
                ";99;Failing;-22;My Bad;Khalid;77;77;2
"
                March 30, 2019
                ";100;Re-Enter;-;Love Wins;Carrie Underwood;-;83;9
"
                April 6, 2019
                ";1;Steady;-;7 Rings;Ariana Grande;1;1;10
"
                April 6, 2019
                ";2;Rising;+2;Wow.;Post Malone;4;2;14
"
                April 6, 2019
                ";3;Steady;-;Sunflower (Spider-Man: Into The Spider-Verse);Post Malone & Swae Lee;3;1;23
"
                April 6, 2019
                ";4;Failing;-2;Without Me;Halsey;2;1;25
"
                April 6, 2019
                ";5;Steady;-;Please Me;Cardi B & Bruno Mars;5;3;6
"
                April 6, 2019
                ";6;Steady;-;Happier;Marshmello & Bastille;6;2;32
"
                April 6, 2019
                ";7;Rising;+2;Middle Child;J. Cole;9;4;10
"
                April 6, 2019
                ";8;Rising;+3;Thotiana;Blueface;11;8;11
"
                April 6, 2019
                ";9;Failing;-1;Sucker;Jonas Brothers;8;1;4
"
                April 6, 2019
                ";10;Failing;-3;Shallow;Lady Gaga & Bradley Cooper;7;1;26
"
                April 6, 2019
                ";11;Rising;+1;Eastside;benny blanco, Halsey & Khalid;12;9;37
"
                April 6, 2019
                ";12;Failing;-2;Going Bad;Meek Mill Featuring Drake;10;6;17
"
                April 6, 2019
                ";13;Rising;+1;High Hopes;Panic! At The Disco;14;4;34
"
                April 6, 2019
                ";14;Rising;+1;Break Up With Your Girlfriend, I'm Bored;Ariana Grande;15;2;7
"
                April 6, 2019
                ";15;Rising;+17;Old Town Road;Lil Nas X Featuring Billy Ray Cyrus;32;15;4
"
                April 6, 2019
                ";16;Rising;+2;Better;Khalid;18;16;28
"
                April 6, 2019
                ";17;Steady;-;Dancing With A Stranger;Sam Smith & Normani;17;17;11
"
                April 6, 2019
                ";18;Failing;-5;Sicko Mode;Travis Scott;13;1;34
"
                April 6, 2019
                ";19;Failing;-3;Murder On My Mind;YNW Melly;16;14;10
"
                April 6, 2019
                ";20;Steady;-;Sweet But Psycho;Ava Max;20;20;15
"
                April 6, 2019
                ";21;Failing;-2;Thank U, Next;Ariana Grande;19;1;21
"
                April 6, 2019
                ";22;Failing;-1;A Lot;21 Savage;21;12;14
"
                April 6, 2019
                ";23;Failing;-1;Girls Like You;Maroon 5 Featuring Cardi B;22;1;44
"
                April 6, 2019
                ";24;Failing;-1;Be Alright;Dean Lewis;23;23;22
"
                April 6, 2019
                ";25;Steady;-;Beautiful Crazy;Luke Combs;25;23;20
"
                April 6, 2019
                ";26;Failing;-2;Drip Too Hard;Lil Baby & Gunna;24;4;28
"
                April 6, 2019
                ";27;Rising;+1;Close To Me;Ellie Goulding X Diplo Featuring Swae Lee;28;27;19
"
                April 6, 2019
                ";28;Failing;-2;Money;Cardi B;26;13;23
"
                April 6, 2019
                ";29;Failing;-2;Better Now;Post Malone;27;3;48
"
                April 6, 2019
                ";30;Failing;-1;You Say;Lauren Daigle;29;29;37
"
                April 6, 2019
                ";31;Rising;+3;Pure Water;Mustard & Migos;34;31;9
"
                April 6, 2019
                ";32;Rising;+1;Youngblood;5 Seconds Of Summer;33;7;43
"
                April 6, 2019
                ";33;Rising;+4;Baby Shark;Pinkfong;37;32;13
"
                April 6, 2019
                ";34;Failing;-4;MIA;Bad Bunny Featuring Drake;30;5;24
"
                April 6, 2019
                ";35;Rising;+1;Look Back At It;A Boogie Wit da Hoodie;36;32;16
"
                April 6, 2019
                ";36;Rising;+3;Envy Me;Calboy;39;36;15
"
                April 6, 2019
                ";37;Failing;-2;Robbery;Juice WRLD;35;27;6
"
                April 6, 2019
                ";38;Failing;-7;ZEZE;Kodak Black Featuring Travis Scott & Offset;31;2;24
"
                April 6, 2019
                ";39;Failing;-1;Tequila;Dan + Shay;38;21;47
"
                April 6, 2019
                ";40;Rising;+1;Talk;Khalid;41;40;7
"
                April 6, 2019
                ";41;Rising;+5;Bury A Friend;Billie Eilish;46;14;9
"
                April 6, 2019
                ";42;Rising;+1;Mixed Personalities;YNW Melly Featuring Kanye West;43;42;10
"
                April 6, 2019
                ";43;Rising;+7;Act Up;City Girls;50;43;4
"
                April 6, 2019
                ";44;Rising;+1;Swervin;A Boogie Wit da Hoodie Featuring 6ix9ine;45;38;14
"
                April 6, 2019
                ";45;Failing;-1;I Like It;Cardi B, Bad Bunny & J Balvin;44;1;51
"
                April 6, 2019
                ";46;Rising;+3;Put A Date On It;Yo Gotti Featuring Lil Baby;49;46;9
"
                April 6, 2019
                ";47;Failing;-7;Lucid Dreams;Juice WRLD;40;2;46
"
                April 6, 2019
                ";48;Failing;-6;Taki Taki;DJ Snake Featuring Selena Gomez, Ozuna & Cardi B;42;11;26
"
                April 6, 2019
                ";49;Failing;-1;Con Calma;Daddy Yankee & Katy Perry Featuring Snow;48;48;8
"
                April 6, 2019
                ";50;Rising;+1;Twerk;City Girls Featuring Cardi B;51;29;12
"
                April 6, 2019
                ";51;Rising;+2;Here Tonight;Brett Young;53;51;12
"
                April 6, 2019
                ";52;Rising;+2;Who Do You Love;The Chainsmokers Featuring 5 Seconds Of Summer;54;52;7
"
                April 6, 2019
                ";53;Rising;+26;Here With Me;Marshmello Featuring CHVRCHES;79;53;3
"
                April 6, 2019
                ";54;Rising;+7;Eyes On You;Chase Rice;61;54;6
"
                April 6, 2019
                ";55;Rising;+1;Worth It;YK Osiris;56;55;6
"
                April 6, 2019
                ";56;Rising;+3;Bad Liar;Imagine Dragons;59;56;5
"
                April 6, 2019
                ";57;Rising;+1;Close Friends;Lil Baby;58;28;22
"
                April 6, 2019
                ";58;Failing;-6;Girls Need Love;Summer Walker X Drake;52;37;5
"
                April 6, 2019
                ";59;Rising;+10;Good As You;Kane Brown;69;59;5
"
                April 6, 2019
                ";60;Rising;+17;Miss Me More;Kelsea Ballerini;77;60;8
"
                April 6, 2019
                ";61;Rising;+7;Undrunk;FLETCHER;68;61;3
"
                April 6, 2019
                ";62;Rising;+3;Shot Clock;Ella Mai;65;62;9
"
                April 6, 2019
                ";63;Rising;+26;Walk Me Home;P!nk;89;54;4
"
                April 6, 2019
                ";64;Failing;-17;Millionaire;Chris Stapleton;47;47;16
"
                April 6, 2019
                ";65;Rising;+16;Down To The Honkytonk;Jake Owen;81;65;13
"
                April 6, 2019
                ";66;Rising;+9;Whiskey Glasses;Morgan Wallen;75;66;4
"
                April 6, 2019
                ";67;Rising;+11;One That Got Away;Michael Ray;78;67;5
"
                April 6, 2019
                ";68;Failing;-4;This Is It;Scotty McCreery;64;42;16
"
                April 6, 2019
                ";69;Rising;+11;Look What God Gave Her;Thomas Rhett;80;52;4
"
                April 6, 2019
                ";70;Failing;-13;Pure Cocaine;Lil Baby;57;46;14
"
                April 6, 2019
                ";71;Rising;+1;There Was This Girl;Riley Green;72;71;5
"
                April 6, 2019
                ";72;New;-;Price On My Head;NAV Featuring The Weeknd;-;72;1
"
                April 6, 2019
                ";73;Failing;-3;Saturday Nights;Khalid & Kane Brown;70;57;8
"
                April 6, 2019
                ";74;Rising;+2;Make It Sweet;Old Dominion;76;74;13
"
                April 6, 2019
                ";75;Rising;+9;I've Been Waiting;Lil Peep & iLoveMakonnen Featuring Fall Out Boy;84;75;3
"
                April 6, 2019
                ";76;Failing;-2;Girl Like You;Jason Aldean;74;46;18
"
                April 6, 2019
                ";77;Rising;+5;GIRL;Maren Morris;82;61;4
"
                April 6, 2019
                ";78;New;-;Confessions Of A Dangerous Mind;Logic;-;78;1
"
                April 6, 2019
                ";79;Failing;-16;Take It From Me;Jordan Davis;63;46;13
"
                April 6, 2019
                ";80;Re-Enter;-;Splashin;Rich The Kid;-;80;5
"
                April 6, 2019
                ";81;Rising;+4;Night Shift;Jon Pardi;85;81;6
"
                April 6, 2019
                ";82;Failing;-11;I;Lil Skies;71;39;4
"
                April 6, 2019
                ";83;Rising;+5;Rumor;Lee Brice;88;83;3
"
                April 6, 2019
                ";84;Rising;+3;Wish You Were Gay;Billie Eilish;87;59;4
"
                April 6, 2019
                ";85;Failing;-19;I Can't Get Enough;benny blanco, Tainy, Selena Gomez & J Balvin;66;66;4
"
                April 6, 2019
                ";86;Failing;-26;Hear Me Calling;Juice WRLD;60;38;4
"
                April 6, 2019
                ";87;Rising;+3;Faucet Failure;Ski Mask The Slump God;90;87;5
"
                April 6, 2019
                ";88;Rising;+5;Talk You Out Of It;Florida Georgia Line;93;80;6
"
                April 6, 2019
                ";89;New;-;Tap;NAV Featuring Meek Mill;-;89;1
"
                April 6, 2019
                ";90;Rising;+1;Calma;Pedro Capo X Farruko;91;90;3
"
                April 6, 2019
                ";91;Failing;-18;Undecided;Chris Brown;73;35;12
"
                April 6, 2019
                ";92;Rising;+3;On My Way To You;Cody Johnson;95;91;7
